Date,Load,Coal,Gas,Hydro,Wind,Solar
3/29/19 15:00,3654,1495,1568,13,358,220
3/29/19 16:00,3632,1491,1579,12,465,85
3/29/19 17:00,3753,1496,1374,12,825,46
3/29/19 18:00,3878,1496,1263,11,1042,66
3/29/19 19:00,3871,1481,1204,12,1147,27
3/29/19 20:00,3660,1423,1235,23,978,1
3/29/19 21:00,3888,1406,1330,87,1065,0
3/29/19 22:00,3791,1332,1208,60,1191,0
3/29/19 23:00,3637,1112,1012,12,1501,0
3/30/19 0:00,3338,881,864,0,1593,0
3/30/19 1:00,3144,764,786,0,1594,0
3/30/19 2:00,2998,722,718,0,1558,0
3/30/19 3:00,2936,671,618,0,1647,0
3/30/19 4:00,2930,700,581,0,1649,0
3/30/19 5:00,3009,766,582,0,1661,0
3/30/19 6:00,3210,825,853,0,1532,0
3/30/19 7:00,3214,888,990,0,1336,0
3/30/19 8:00,3404,988,1024,86,1275,31
3/30/19 9:00,3609,1008,1056,88,1336,121
3/30/19 10:00,3622,1002,1133,88,1211,188
3/30/19 11:00,3530,1006,1132,89,1080,223
3/30/19 12:00,3277,1009,1145,87,810,226
3/30/19 13:00,3160,1008,1078,88,797,189
3/30/19 14:00,3296,1010,1209,4,865,208
3/30/19 15:00,3300,1009,1258,0,799,234
3/30/19 16:00,3162,1009,1272,0,664,217
3/30/19 17:00,2974,1005,1294,0,486,189
3/30/19 18:00,2993,1005,1532,0,343,113
3/30/19 19:00,2984,1002,1768,16,152,46
3/30/19 20:00,3140,1008,1995,92,45,0
3/30/19 21:00,3268,1006,2160,95,7,0
3/30/19 22:00,3161,1007,2051,90,13,0
3/30/19 23:00,2975,1006,1927,1,41,0
3/31/19 0:00,2932,1006,1841,0,85,0
3/31/19 1:00,2719,999,1578,0,142,0
3/31/19 2:00,2626,987,1478,0,161,0
3/31/19 3:00,2620,978,1495,0,147,0
3/31/19 4:00,2585,980,1482,0,123,0
3/31/19 5:00,2649,982,1519,0,148,0
3/31/19 6:00,2597,1007,1412,12,166,0
3/31/19 7:00,2707,1006,1497,12,192,0
3/31/19 8:00,2733,1008,1488,12,195,30
3/31/19 9:00,2779,1003,1525,12,143,96
3/31/19 10:00,2771,999,1466,11,164,131
3/31/19 11:00,2764,1001,1522,12,78,151
3/31/19 12:00,2763,1004,1516,11,54,178
3/31/19 13:00,2818,1004,1511,11,80,212
3/31/19 14:00,2832,997,1501,12,116,206
3/31/19 15:00,2847,995,1525,10,168,149
3/31/19 16:00,2858,993,1505,11,210,139
3/31/19 17:00,2927,1004,1563,10,252,98
3/31/19 18:00,2983,1009,1599,12,305,58
3/31/19 19:00,3098,1008,1572,9,486,23
3/31/19 20:00,3284,1007,1522,11,744,0
3/31/19 21:00,3437,1005,1506,11,915,0
3/31/19 22:00,3305,976,1325,9,995,0
3/31/19 23:00,3088,903,1198,11,976,0
4/1/19 0:00,2953,981,993,10,969,0
4/1/19 1:00,2874,973,970,11,920,0
4/1/19 2:00,2826,1064,1006,10,746,0
4/1/19 3:00,2730,1066,1140,10,514,0
4/1/19 4:00,2822,1131,1245,11,435,0
4/1/19 5:00,2944,1294,1346,10,294,0
4/1/19 6:00,3064,1399,1467,11,187,0
4/1/19 7:00,3422,1499,1681,69,173,0
4/1/19 8:00,3543,1523,1682,89,179,70
4/1/19 9:00,3475,1528,1444,90,144,269
4/1/19 10:00,3258,1536,1199,90,79,354
4/1/19 11:00,3110,1497,1024,90,142,357
4/1/19 12:00,3171,1525,790,86,419,351
4/1/19 13:00,3157,1509,575,41,674,358
4/1/19 14:00,3247,1478,640,0,770,359
4/1/19 15:00,3237,1491,602,0,792,352
4/1/19 16:00,3265,1489,562,0,873,341
4/1/19 17:00,3409,1496,663,0,911,339
4/1/19 18:00,3578,1577,628,0,1128,245
4/1/19 19:00,3566,1647,767,0,1096,56
4/1/19 20:00,3592,1739,742,11,1099,1
4/1/19 21:00,3442,1739,860,10,833,0
4/1/19 22:00,3381,1728,811,11,831,0
4/1/19 23:00,3150,1722,783,9,636,0
4/2/19 0:00,3014,1719,775,11,509,0
4/2/19 1:00,2846,1671,745,11,419,0
4/2/19 2:00,2809,1658,812,10,329,0
4/2/19 3:00,2821,1663,811,10,337,0
4/2/19 4:00,2800,1664,819,10,307,0
4/2/19 5:00,2720,1687,817,10,206,0
4/2/19 6:00,2916,1703,1009,23,180,1
4/2/19 7:00,3315,1730,1318,86,180,1
4/2/19 8:00,3517,1765,1417,87,189,59
4/2/19 9:00,3708,1768,1399,87,257,197
4/2/19 10:00,3798,1768,1289,86,386,269
4/2/19 11:00,3862,1706,1195,84,585,292
4/2/19 12:00,3822,1672,998,87,742,323
4/2/19 13:00,3801,1588,827,85,992,309
4/2/19 14:00,3732,1396,697,79,1231,329
4/2/19 15:00,3543,1311,581,12,1352,287
4/2/19 16:00,3450,1312,400,11,1506,221
4/2/19 17:00,3532,1350,511,10,1511,150
4/2/19 18:00,3597,1378,517,12,1582,108
4/2/19 19:00,3643,1399,604,9,1603,28
4/2/19 20:00,3741,1484,654,11,1592,0
4/2/19 21:00,3732,1476,538,10,1708,0
4/2/19 22:00,3460,1281,483,0,1696,0
4/2/19 23:00,3333,1231,388,0,1714,0
4/3/19 0:00,3219,1230,312,0,1677,0
4/3/19 1:00,2941,1173,299,0,1469,0
4/3/19 2:00,2885,1147,315,0,1423,0
4/3/19 3:00,2810,1149,343,0,1318,0
4/3/19 4:00,2842,1149,340,0,1353,0
4/3/19 5:00,2957,1152,409,0,1396,0
4/3/19 6:00,3181,1345,627,0,1209,0
4/3/19 7:00,3387,1628,967,0,792,0
4/3/19 8:00,3420,1726,1165,9,487,33
4/3/19 9:00,3294,1721,1260,11,217,85
4/3/19 10:00,3267,1733,1245,10,176,103
4/3/19 11:00,3274,1732,1270,10,108,154
4/3/19 12:00,3265,1731,1220,11,103,200
4/3/19 13:00,3244,1736,1189,10,79,230
4/3/19 14:00,3170,1735,1142,11,59,223
4/3/19 15:00,3131,1733,1105,11,111,171
4/3/19 16:00,3194,1693,920,10,357,214
4/3/19 17:00,3162,1651,799,10,553,149
4/3/19 18:00,3214,1657,849,11,603,94
4/3/19 19:00,3297,1675,939,12,603,68
4/3/19 20:00,3354,1696,1050,31,577,0
4/3/19 21:00,3470,1748,1232,89,401,0
4/3/19 22:00,3395,1747,1158,87,402,1
4/3/19 23:00,3076,1741,870,90,375,0
4/4/19 0:00,2843,1746,738,87,272,0
4/4/19 1:00,2620,1706,733,37,144,0
4/4/19 2:00,2500,1676,749,11,64,0
4/4/19 3:00,2496,1672,727,12,85,0
4/4/19 4:00,2538,1614,735,0,189,0
4/4/19 5:00,2647,1635,803,0,209,0
4/4/19 6:00,2887,1675,887,0,325,0
4/4/19 7:00,3228,1718,1125,71,312,2
4/4/19 8:00,3472,1736,1263,87,274,112
4/4/19 9:00,3528,1692,1218,24,282,312
4/4/19 10:00,3399,1635,1159,10,226,369
4/4/19 11:00,3289,1637,1051,12,224,365
4/4/19 12:00,3324,1655,933,12,376,348
4/4/19 13:00,3375,1662,910,11,450,342
4/4/19 14:00,3395,1661,972,12,415,335
4/4/19 15:00,3376,1662,969,11,417,317
4/4/19 16:00,3429,1656,936,13,493,331
4/4/19 17:00,3494,1659,929,11,582,313
4/4/19 18:00,3438,1645,930,11,606,246
4/4/19 19:00,3315,1630,964,9,652,60
4/4/19 20:00,3504,1631,860,8,1002,3
4/4/19 21:00,3732,1618,752,9,1353,0
4/4/19 22:00,3651,1414,620,7,1610,0
4/4/19 23:00,3425,1299,541,0,1585,0
4/5/19 0:00,3233,1259,464,0,1510,0
4/5/19 1:00,2932,1177,335,0,1419,1
4/5/19 2:00,2774,1173,242,0,1359,0
4/5/19 3:00,2661,1186,285,0,1190,0
4/5/19 4:00,2559,1275,409,0,875,0
4/5/19 5:00,2631,1546,524,7,554,0
4/5/19 6:00,2786,1633,526,6,620,1
4/5/19 7:00,3124,1658,826,79,561,0
4/5/19 8:00,3447,1758,1005,90,558,36
4/5/19 9:00,3419,1745,968,88,465,153
4/5/19 10:00,3393,1754,1116,91,195,237
4/5/19 11:00,3338,1753,1157,89,74,265
4/5/19 12:00,3283,1756,1136,87,35,269
4/5/19 13:00,3271,1757,1133,14,80,287
4/5/19 14:00,3302,1756,1113,5,162,266
4/5/19 15:00,3258,1751,986,5,286,230
4/5/19 16:00,3411,1680,910,5,567,249
4/5/19 17:00,3395,1673,629,5,892,196
4/5/19 18:00,3307,1661,798,4,747,97
4/5/19 19:00,3191,1679,904,6,528,74
4/5/19 20:00,3289,1676,907,82,578,46
4/5/19 21:00,3418,1650,665,78,979,46
4/5/19 22:00,3300,1451,359,49,1419,22
4/5/19 23:00,3125,1404,476,0,1245,0
4/6/19 0:00,2576,1233,253,0,1090,0
4/6/19 1:00,2414,1065,283,0,1066,0
4/6/19 2:00,2417,979,234,0,1204,0
4/6/19 3:00,2477,972,234,0,1271,0
4/6/19 4:00,2548,975,239,0,1334,0
4/6/19 5:00,2483,986,247,0,1250,0
4/6/19 6:00,2477,980,260,0,1237,0
4/6/19 7:00,2569,993,254,0,1322,0
4/6/19 8:00,2780,992,312,0,1419,57
4/6/19 9:00,2807,997,321,4,1204,281
4/6/19 10:00,2963,987,318,6,1295,357
4/6/19 11:00,3029,986,323,4,1332,384
4/6/19 12:00,2786,1056,442,5,923,360
4/6/19 13:00,2753,1355,576,4,460,358
4/6/19 14:00,2554,1378,646,20,212,298
4/6/19 15:00,2393,1371,550,80,167,225
4/6/19 16:00,2273,1364,479,83,133,214
4/6/19 17:00,2396,1368,482,82,253,211
4/6/19 18:00,2521,1366,415,83,502,155
4/6/19 19:00,2802,1423,601,79,654,45
4/6/19 20:00,2966,1385,641,81,855,4
4/6/19 21:00,2883,1429,668,79,707,0
4/6/19 22:00,2708,1432,665,82,529,0
4/6/19 23:00,2550,1400,573,80,497,0
4/7/19 0:00,2689,1220,295,11,1163,0
4/7/19 1:00,2578,1032,268,0,1277,1
4/7/19 2:00,2565,1135,252,0,1178,0
4/7/19 3:00,2532,1118,248,0,1166,0
4/7/19 4:00,2523,1119,249,0,1155,0
4/7/19 5:00,2659,1114,248,0,1297,0
4/7/19 6:00,2692,1114,249,0,1329,0
4/7/19 7:00,2724,1133,306,0,1285,0
4/7/19 8:00,2797,1098,309,0,1256,134
4/7/19 9:00,2901,1103,317,0,1162,319
4/7/19 10:00,2840,1179,314,0,1007,340
4/7/19 11:00,2762,1258,391,2,828,283
4/7/19 12:00,2778,1228,494,4,674,378
4/7/19 13:00,2699,1160,485,3,671,380
4/7/19 14:00,2719,1314,700,3,320,382
4/7/19 15:00,2751,1277,790,3,303,378
4/7/19 16:00,2734,1250,625,2,492,365
4/7/19 17:00,2869,1245,639,3,636,346
4/7/19 18:00,3017,1249,783,12,760,213
4/7/19 19:00,2944,1240,695,77,861,71
4/7/19 20:00,3022,1243,789,78,910,2
4/7/19 21:00,3005,1259,788,78,880,0
4/7/19 22:00,2821,1330,542,79,870,0
4/7/19 23:00,2610,1280,332,78,920,0
4/8/19 0:00,2467,1185,289,13,980,0
4/8/19 1:00,2520,1127,280,0,1112,1
4/8/19 2:00,2267,1122,253,0,892,0
4/8/19 3:00,2160,1125,249,0,785,1
4/8/19 4:00,2144,1125,253,0,766,0
4/8/19 5:00,2371,1151,268,0,952,0
4/8/19 6:00,2590,1334,351,0,905,0
4/8/19 7:00,2936,1490,335,1,1109,1
4/8/19 8:00,2989,1398,521,1,927,142
4/8/19 9:00,3069,1460,579,4,678,348
4/8/19 10:00,3204,1566,517,1,745,375
4/8/19 11:00,3151,1581,556,0,647,367
4/8/19 12:00,3102,1627,629,1,507,338
4/8/19 13:00,3163,1617,722,90,405,329
4/8/19 14:00,3159,1637,797,82,296,347
4/8/19 15:00,3428,1687,1050,78,255,358
4/8/19 16:00,3464,1663,1114,75,269,343
4/8/19 17:00,3538,1659,1238,74,264,303
4/8/19 18:00,3584,1685,1319,76,294,210
4/8/19 19:00,3475,1692,1355,75,279,74
4/8/19 20:00,3478,1694,1412,76,293,3
4/8/19 21:00,3402,1695,1352,75,280,0
4/8/19 22:00,3221,1695,1242,40,244,0
4/8/19 23:00,3002,1692,1063,130,117,0
4/9/19 0:00,2583,1678,743,13,149,0
4/9/19 1:00,2492,1639,546,0,307,0
4/9/19 2:00,2485,1617,383,0,485,0
4/9/19 3:00,2611,1551,310,0,749,1
4/9/19 4:00,2625,1474,333,0,818,0
4/9/19 5:00,2806,1583,425,0,798,0
4/9/19 6:00,3040,1650,485,0,905,0
4/9/19 7:00,3340,1654,598,0,1087,1
4/9/19 8:00,3588,1690,624,0,1214,60
4/9/19 9:00,3694,1682,620,41,1180,171
4/9/19 10:00,3453,1629,577,22,1095,130
4/9/19 11:00,3542,1690,532,1,1136,183
4/9/19 12:00,3632,1678,506,0,1168,280
4/9/19 13:00,3638,1464,547,0,1286,341
4/9/19 14:00,3600,1355,390,18,1514,323
4/9/19 15:00,3616,1125,494,91,1618,288
4/9/19 16:00,3526,958,723,13,1623,209
4/9/19 17:00,3471,963,944,0,1427,137
4/9/19 18:00,3651,968,1017,76,1487,103
4/9/19 19:00,3674,964,1019,75,1554,62
4/9/19 20:00,3517,963,1012,76,1463,3
4/9/19 21:00,3304,966,1128,75,1135,0
4/9/19 22:00,3183,960,1045,40,1138,0
4/9/19 23:00,3209,948,634,130,1497,0
4/10/19 0:00,2602,910,505,13,1174,0
4/10/19 1:00,2415,743,335,0,1337,0
4/10/19 2:00,2396,654,317,0,1425,0
4/10/19 3:00,2572,622,306,0,1644,0
4/10/19 4:00,2420,581,250,0,1589,0
4/10/19 5:00,2353,597,251,0,1505,0
4/10/19 6:00,2451,739,401,0,1311,0
4/10/19 7:00,2833,863,493,0,1476,1
4/10/19 8:00,3187,878,520,0,1705,84
4/10/19 9:00,3433,883,454,0,1956,140
4/10/19 10:00,3543,894,631,1,1916,101
4/10/19 11:00,3438,920,549,0,1745,224
4/10/19 12:00,3380,918,496,0,1760,206
4/10/19 13:00,3473,922,512,0,1824,215
4/10/19 14:00,3518,918,546,0,1814,240
4/10/19 15:00,3367,918,522,0,1783,144
4/10/19 16:00,3463,905,491,1,1899,167
4/10/19 17:00,3462,895,636,0,1850,81
4/10/19 18:00,3488,918,738,0,1803,29
4/10/19 19:00,3349,950,672,0,1720,7
4/10/19 20:00,3381,952,754,0,1674,1
4/10/19 21:00,3389,958,750,1,1680,0
4/10/19 22:00,3282,934,704,0,1644,0
4/10/19 23:00,3117,849,579,0,1689,0
4/11/19 0:00,3006,813,574,0,1619,0
4/11/19 1:00,2757,753,431,0,1573,0
4/11/19 2:00,2641,745,421,0,1476,0
4/11/19 3:00,2632,738,417,1,1476,0
4/11/19 4:00,2579,723,420,0,1436,0
4/11/19 5:00,2722,722,419,0,1581,0
4/11/19 6:00,2843,764,429,0,1650,0
4/11/19 7:00,3151,793,465,0,1892,1
4/11/19 8:00,3367,785,659,0,1900,24
4/11/19 9:00,3435,792,557,0,1929,158
4/11/19 10:00,3482,793,460,0,1950,279
4/11/19 11:00,3466,794,419,0,1952,301
4/11/19 12:00,3513,795,519,0,1919,280
4/11/19 13:00,3482,792,522,2,1832,334
4/11/19 14:00,3405,802,424,5,1841,333
4/11/19 15:00,3381,797,311,5,1970,298
4/11/19 16:00,3318,801,309,4,1928,276
4/11/19 17:00,3277,808,423,5,1802,239
4/11/19 18:00,3327,857,496,4,1743,227
4/11/19 19:00,3156,906,602,5,1567,76
4/11/19 20:00,3187,966,950,38,1229,4
4/11/19 21:00,3287,971,1189,82,1045,0
4/11/19 22:00,3245,974,1194,77,1000,0
4/11/19 23:00,2909,978,927,3,1000,0
4/12/19 0:00,2594,938,650,6,1000,0
4/12/19 1:00,2704,839,864,0,1001,0
4/12/19 2:00,2740,804,715,0,1221,0
4/12/19 3:00,2697,790,577,0,1330,0
4/12/19 4:00,2606,791,704,0,1110,1
4/12/19 5:00,2593,848,774,13,958,0
4/12/19 6:00,2693,919,960,12,802,0
4/12/19 7:00,3087,950,1348,16,769,4
4/12/19 8:00,3429,978,1545,91,707,108
4/12/19 9:00,3480,987,1505,88,666,234
4/12/19 10:00,3420,983,1379,89,685,284
4/12/19 11:00,3214,967,1291,62,555,339
4/12/19 12:00,3139,960,1290,13,512,364
4/12/19 13:00,3088,964,1357,12,403,352
4/12/19 14:00,3092,965,1480,12,277,358
4/12/19 15:00,3000,962,1445,12,235,346
4/12/19 16:00,2927,960,1362,14,279,312
4/12/19 17:00,2939,962,1362,12,341,262
4/12/19 18:00,2949,962,1427,14,403,143
4/12/19 19:00,3008,960,1422,12,563,51
4/12/19 20:00,3109,962,1446,13,688,0
4/12/19 21:00,3310,962,1261,13,1074,0
4/12/19 22:00,3263,964,916,12,1371,0
4/12/19 23:00,3010,931,742,14,1323,0
4/13/19 0:00,2813,925,797,10,1081,0
4/13/19 1:00,2681,906,828,0,947,0
4/13/19 2:00,2591,901,807,0,883,0
4/13/19 3:00,2460,902,835,0,723,0
4/13/19 4:00,2530,903,975,0,652,0
4/13/19 5:00,2465,906,984,3,572,0
4/13/19 6:00,2485,905,1210,55,315,0
4/13/19 7:00,2698,909,1106,94,588,1
4/13/19 8:00,2941,910,1227,92,661,51
4/13/19 9:00,3175,951,1346,90,662,126
4/13/19 10:00,3226,982,1215,89,755,185
4/13/19 11:00,3255,982,1153,26,878,216
4/13/19 12:00,3082,986,1272,55,567,202
4/13/19 13:00,2979,984,1212,87,512,184
4/13/19 14:00,2823,932,1264,43,466,118
4/13/19 15:00,2742,942,1272,12,334,182
4/13/19 16:00,2674,961,1209,11,319,174
4/13/19 17:00,2741,961,1238,14,348,180
4/13/19 18:00,2786,964,1239,12,409,162
4/13/19 19:00,2817,965,1350,15,394,93
4/13/19 20:00,2900,964,1322,11,600,3
4/13/19 21:00,2997,983,1388,52,574,0
4/13/19 22:00,2923,1007,1231,45,640,0
4/13/19 23:00,2717,979,995,12,731,0
4/14/19 0:00,2553,996,749,13,795,0
4/14/19 1:00,2618,1089,539,0,990,0
4/14/19 2:00,2782,1082,499,0,1201,0
4/14/19 3:00,2739,1090,511,0,1138,0
4/14/19 4:00,2616,1112,592,0,912,0
4/14/19 5:00,2562,1222,588,0,751,1
4/14/19 6:00,2553,1281,541,27,704,0
4/14/19 7:00,2709,1352,407,87,856,7
4/14/19 8:00,2984,1387,279,89,1073,156
4/14/19 9:00,3100,1384,416,88,923,289
4/14/19 10:00,3102,1516,417,88,791,290
4/14/19 11:00,3109,1535,387,40,807,340
4/14/19 12:00,3026,1513,414,0,754,345
4/14/19 13:00,3033,1516,519,0,657,341
4/14/19 14:00,3007,1505,472,0,673,357
4/14/19 15:00,2997,1511,506,0,667,313
4/14/19 16:00,2985,1530,548,0,564,343
4/14/19 17:00,2907,1604,575,0,370,358
4/14/19 18:00,2935,1581,569,0,479,306
4/14/19 19:00,2808,1595,582,31,474,126
4/14/19 20:00,2885,1703,559,89,524,10
4/14/19 21:00,3028,1744,693,87,504,0
4/14/19 22:00,3021,1742,604,86,589,0
4/14/19 23:00,2801,1665,489,67,580,0
4/15/19 0:00,2440,1450,399,12,579,0
4/15/19 1:00,2369,1401,277,0,691,0
4/15/19 2:00,2402,1398,334,0,670,0
4/15/19 3:00,2423,1421,441,0,561,0
4/15/19 4:00,2545,1491,347,0,707,0
4/15/19 5:00,2634,1488,423,0,723,0
4/15/19 6:00,2885,1610,519,0,756,0
4/15/19 7:00,3139,1644,471,0,1015,9
4/15/19 8:00,3350,1693,477,0,1061,119
4/15/19 9:00,3285,1693,526,11,897,158
4/15/19 10:00,3286,1693,585,12,847,149
4/15/19 11:00,3286,1692,508,10,850,226
4/15/19 12:00,3114,1687,577,11,614,225
4/15/19 13:00,3004,1676,659,26,397,246
4/15/19 14:00,3079,1678,763,91,297,250
4/15/19 15:00,3105,1677,804,90,253,281
4/15/19 16:00,3119,1693,746,89,328,263
4/15/19 17:00,3229,1707,733,92,462,235
4/15/19 18:00,3403,1656,472,11,1072,192
4/15/19 19:00,3448,1604,456,11,1293,84
4/15/19 20:00,3239,1605,541,11,1066,16
4/15/19 21:00,3190,1524,547,11,1094,14
4/15/19 22:00,2966,1503,585,11,853,14
4/15/19 23:00,2730,1503,389,13,815,10
4/16/19 0:00,2693,1470,377,0,835,11
4/16/19 1:00,2558,1404,485,0,657,12
4/16/19 2:00,2442,1374,459,0,596,13
4/16/19 3:00,2433,1369,432,0,620,12
4/16/19 4:00,2501,1377,498,0,613,13
4/16/19 5:00,2617,1380,448,0,776,13
4/16/19 6:00,2942,1584,548,35,762,13
4/16/19 7:00,3158,1673,618,91,755,21
4/16/19 8:00,3191,1638,802,103,553,95
4/16/19 9:00,3125,1550,958,127,266,224
4/16/19 10:00,3090,1465,1016,90,231,288
4/16/19 11:00,3108,1333,997,89,375,314
4/16/19 12:00,3059,1158,890,12,696,303
4/16/19 13:00,3071,1132,770,14,896,259
4/16/19 14:00,3274,1125,717,12,1142,278
4/16/19 15:00,3276,1127,717,13,1228,191
4/16/19 16:00,3299,1125,678,11,1291,194
4/16/19 17:00,3237,1168,944,11,957,157
4/16/19 18:00,3356,1367,886,72,913,118
4/16/19 19:00,3307,1424,855,93,883,52
4/16/19 20:00,3340,1457,889,111,867,16
4/16/19 21:00,3510,1683,961,93,760,13
4/16/19 22:00,3494,1494,767,88,1135,10
4/16/19 23:00,3102,1434,492,83,1083,10
4/17/19 0:00,2958,1385,374,0,1186,13
4/17/19 1:00,2580,1267,282,0,1031,0
4/17/19 2:00,2603,1200,243,0,1159,1
4/17/19 3:00,2778,1221,269,0,1288,0
4/17/19 4:00,2836,1192,307,0,1337,0
4/17/19 5:00,2847,1283,437,0,1127,0
4/17/19 6:00,3026,1224,265,0,1537,0
4/17/19 7:00,3363,1126,240,0,1990,7
4/17/19 8:00,3555,1175,337,0,1958,85
4/17/19 9:00,3592,1187,270,0,1965,170
4/17/19 10:00,3600,1184,267,0,1891,258
4/17/19 11:00,3618,1186,272,0,1898,262
4/17/19 12:00,3612,1182,273,0,1862,295
4/17/19 13:00,3625,1179,268,14,1851,313
4/17/19 14:00,3660,1182,299,16,1869,294
4/17/19 15:00,3661,1176,355,13,1863,254
4/17/19 16:00,3672,1181,404,15,1856,216
4/17/19 17:00,3506,1238,520,86,1441,221
4/17/19 18:00,3551,1501,508,98,1258,186
4/17/19 19:00,3555,1522,785,111,1034,103
4/17/19 20:00,3635,1457,1052,102,1015,9
4/17/19 21:00,3788,1435,1039,90,1224,0
4/17/19 22:00,3595,1335,892,88,1280,0
4/17/19 23:00,3216,1195,680,90,1251,0
4/18/19 0:00,3058,1309,714,106,929,0
4/18/19 1:00,2864,1106,454,61,1243,0
4/18/19 2:00,2755,988,263,0,1504,0
4/18/19 3:00,2720,998,333,0,1389,0
4/18/19 4:00,2579,1000,235,0,1344,0
4/18/19 5:00,2688,990,334,0,1364,0
4/18/19 6:00,3076,1020,453,0,1603,0
4/18/19 7:00,3299,1141,557,106,1489,6
4/18/19 8:00,3590,1389,544,112,1384,161
4/18/19 9:00,3644,1348,424,106,1469,297
4/18/19 10:00,3672,1129,363,56,1804,320
4/18/19 11:00,3516,992,350,3,1806,365
4/18/19 12:00,3620,1004,391,0,1869,356
4/18/19 13:00,3571,1024,281,0,1929,337
4/18/19 14:00,3582,1044,252,0,1957,329
4/18/19 15:00,3596,1090,299,0,1908,299
4/18/19 16:00,3607,1118,304,0,1917,268
4/18/19 17:00,3609,1141,243,0,1905,320
4/18/19 18:00,3599,1129,300,0,1846,324
4/18/19 19:00,3551,1186,441,0,1778,146
4/18/19 20:00,3737,1427,545,0,1757,8
4/18/19 21:00,3651,1619,663,14,1355,0
4/18/19 22:00,3381,1656,836,14,875,0
4/18/19 23:00,3134,1655,845,13,621,0
4/19/19 0:00,2953,1612,623,15,703,0
4/19/19 1:00,2528,1445,592,13,478,0
4/19/19 2:00,2387,1493,606,13,275,0
4/19/19 3:00,2307,1489,614,15,189,0
4/19/19 4:00,2342,1492,617,13,220,0
4/19/19 5:00,2431,1495,640,14,282,0
4/19/19 6:00,2790,1549,748,15,478,0
4/19/19 7:00,2962,1536,759,12,643,12
4/19/19 8:00,3060,1539,752,13,562,194
4/19/19 9:00,3003,1582,651,14,403,353
4/19/19 10:00,3034,1618,684,14,347,371
4/19/19 11:00,2887,1601,671,13,236,366
4/19/19 12:00,2979,1588,652,14,356,369
4/19/19 13:00,2945,1551,656,14,359,365
4/19/19 14:00,2946,1546,643,12,380,365
4/19/19 15:00,2935,1543,660,14,362,356
4/19/19 16:00,2916,1546,663,13,333,361
4/19/19 17:00,2897,1579,665,31,264,358
4/19/19 18:00,2967,1629,738,102,163,335
4/19/19 19:00,3052,1716,1009,102,83,142
4/19/19 20:00,3054,1716,1137,104,87,10
4/19/19 21:00,3060,1714,1067,103,176,0
4/19/19 22:00,2878,1719,640,78,441,0
4/19/19 23:00,2883,1559,345,0,979,0
4/20/19 0:00,2936,1255,300,0,1381,0
4/20/19 1:00,2740,1109,280,0,1351,0
4/20/19 2:00,2686,1078,274,0,1334,0
4/20/19 3:00,2667,1068,268,0,1331,0
4/20/19 4:00,2723,1066,272,0,1385,0
4/20/19 5:00,2681,1067,310,0,1304,0
4/20/19 6:00,2686,1117,540,0,1029,0
4/20/19 7:00,2690,1363,572,12,732,11
4/20/19 8:00,2671,1435,569,14,477,176
4/20/19 9:00,2668,1427,569,12,352,308
4/20/19 10:00,2597,1391,578,13,315,300
4/20/19 11:00,2512,1401,589,15,195,312
4/20/19 12:00,2518,1474,547,12,160,325
4/20/19 13:00,2463,1475,540,14,109,325
4/20/19 14:00,2562,1486,632,78,108,258
4/20/19 15:00,2606,1486,662,94,111,253
4/20/19 16:00,2679,1505,695,105,135,239
4/20/19 17:00,2843,1576,753,93,243,178
4/20/19 18:00,3012,1668,759,91,387,107
4/20/19 19:00,3010,1688,641,89,571,21
4/20/19 20:00,2980,1545,610,88,734,3
4/20/19 21:00,3064,1448,617,93,906,0
4/20/19 22:00,2921,1459,621,89,752,0
4/20/19 23:00,2462,1347,556,77,482,0
4/21/19 0:00,2331,1205,503,0,623,0
4/21/19 1:00,2489,1109,324,0,1056,0
4/21/19 2:00,2491,1086,246,0,1159,0
4/21/19 3:00,2455,1092,220,0,1143,0
4/21/19 4:00,2711,1092,220,0,1399,0
4/21/19 5:00,2686,1094,219,0,1373,0
4/21/19 6:00,2777,1093,217,0,1467,0
4/21/19 7:00,3007,1094,217,0,1684,12
4/21/19 8:00,3052,1093,258,0,1602,99
4/21/19 9:00,3158,1094,283,0,1614,167
4/21/19 10:00,3211,1089,234,0,1762,126
4/21/19 11:00,3111,1095,238,0,1596,182
4/21/19 12:00,2899,1095,295,4,1317,188
4/21/19 13:00,2947,1143,453,1,1126,224
4/21/19 14:00,3026,1181,299,0,1260,286
4/21/19 15:00,2979,1137,258,3,1308,273
4/21/19 16:00,2998,1147,241,0,1448,162
4/21/19 17:00,2952,1118,233,1,1474,126
4/21/19 18:00,3120,1096,251,1,1542,230
4/21/19 19:00,3125,1083,312,0,1607,123
4/21/19 20:00,3323,1086,382,2,1846,7
4/21/19 21:00,3595,1083,423,24,2065,0
4/21/19 22:00,3444,1082,249,83,2030,0
4/21/19 23:00,3256,1076,253,82,1845,0
4/22/19 0:00,2981,1109,253,48,1571,0
4/22/19 1:00,2812,1156,228,1,1427,0
4/22/19 2:00,2822,1159,217,0,1446,0
4/22/19 3:00,2862,1159,215,0,1488,0
4/22/19 4:00,2957,1155,215,0,1587,0
4/22/19 5:00,3007,1161,218,0,1628,0
4/22/19 6:00,3067,1163,223,0,1681,0
4/22/19 7:00,3393,1163,321,0,1908,1
4/22/19 8:00,3593,1162,572,2,1840,17
4/22/19 9:00,3652,1155,648,0,1771,78
